venue_id,venue_name,year,num_papers,avg_citations
16926,job scheduling strategies for parallel processing,2001,7,99.57142857142857
16927,Journal of Computer-Mediated Communication,2012,10,44.4
16928,international conference on formal concept analysis,2006,12,30.0
16929,computing the australasian theory symposium,2008,11,37.36363636363637
16930,international workshop on self-organizing systems,2011,5,31.8
16931,artificial intelligence and symbolic computation,1996,17,20.705882352941178
16932,Designs Codes and Cryptography,2004,18,36.333333333333336
16933,international conference on web-based learning,2009,7,30.142857142857142
16934,smart graphics,2007,20,25.0
16935,international workshop on fuzzy logic and applications,2003,17,22.058823529411764
16936,arXiv: Databases,2007,24,29.5
16937,intelligent robots and systems,1998,35,38.65714285714286
16938,cryptology and network security,2010,19,11.052631578947368
16939,Communications in Nonlinear Science and Numerical Simulation,2015,2,3.5
16940,arXiv: Mathematical Software,2010,3,17.666666666666668
16941,Computers & Graphics,1998,26,89.15384615384616
16942,international test conference,2001,31,64.19354838709677
16943,Journal of Information Technology Education,2003,5,15.6
16944,international conference on concurrency theory,1993,28,83.71428571428571
16945,Acta Informatica,1982,7,64.42857142857143
16946,workshop on hot topics in operating systems,2012,17,31.11764705882353
16947,Computing in Science and Engineering,2004,9,32.111111111111114
16948,IEEE Wireless Communications,2015,44,37.54545454545455
16949,component based software engineering,2001,13,47.53846153846154
16950,pacific conference on computer graphics and applications,1998,1,0.0
16951,Human-Computer Interaction,2012,10,59.2
16952,rewriting techniques and applications,2011,11,10.727272727272727
16953,Distributed Computing,2002,5,30.0
16954,asian test symposium,1999,30,25.8
16955,computational methods in systems biology,2004,19,70.26315789473684
16956,Transactions in Gis,2016,18,30.555555555555557
16957,string processing and information retrieval,2002,18,67.22222222222223
16958,arXiv: Computation and Language,2007,18,12.11111111111111
16959,Applied Physics A,2008,1,49.0
16960,Siam Journal on Optimization,2011,8,38.875
16961,information security and assurance,2008,1,13.0
16962,measurement and modeling of computer systems,2015,17,15.411764705882353
16963,european symposium on programming,2002,15,37.13333333333333
16964,field-programmable logic and applications,1999,12,28.333333333333332
16965,Information Systems Management,2015,14,8.142857142857142
16966,Mathematical Methods of Operations Research,2003,23,36.65217391304348
16967,IEEE Transactions on Robotics,1999,1,19.0
16968,Journal of Evolutionary Economics,1989,1,141.0
16969,public key cryptography,2005,19,55.63157894736842
16970,Journal of Digital Imaging,2013,28,19.392857142857142
16971,Journal of Symbolic Logic,1982,10,50.1
16972,Physical Review E,2008,6,42.0
16973,asia-pacific conference on conceptual modelling,2004,8,33.375
16974,Molecular Physics,2011,1,50.0
16975,Theory of Computing,2009,6,49.0
16976,Interfaces,2001,5,15.8
16977,european conference on e government,2005,3,37.0
16978,language resources and evaluation,1998,2,263.0
16979,conference on information technology education,2005,31,25.903225806451612
16980,intelligent agents,2001,16,53.1875
16981,Proceedings of SPIE,2000,18,24.11111111111111
16982,Colloids and Surfaces A: Physicochemical and Engineering Aspects,1992,2,2.0
16983,trust and trustworthy computing,2015,1,3.0
16984,Inverse Problems,2016,1,50.0
16985,Wireless Networks,2004,13,225.3846153846154
16986,international symposium on distributed computing,2000,17,49.470588235294116
16987,Australasian Journal of Information Systems,1997,16,27.3125
16988,Supply Chain Management,2005,2,26.5
16989,Contrast Media & Molecular Imaging,2012,1,0.0
16990,language resources and evaluation,2006,3,35.0
16991,Advances in Computers,1995,11,28.545454545454547
16992,european conference on object-oriented programming,1992,4,46.5
16993,next generation teletraffic and wired wireless advanced networking,2008,17,16.352941176470587
16994,field-programmable custom computing machines,2004,45,60.422222222222224
16995,Drug Discovery Today,2000,13,24.76923076923077
16996,working conference on reverse engineering,2005,3,17.0
16997,Algorithmic Operations Research,2009,8,19.375
16998,International Journal of Network Management,2013,16,26.4375
16999,arXiv: Multiagent Systems,2008,8,15.75
17000,arXiv: Computation and Language,2008,24,19.041666666666668
17001,Computer Graphics Forum,2016,14,8.428571428571429
17002,Trends in Cognitive Sciences,2000,12,57.916666666666664
17003,International Journal of Mathematics and Mathematical Sciences,2015,9,11.11111111111111
17004,ieee symposium on security and privacy,2014,35,36.714285714285715
17005,arXiv: Statistical Mechanics,2002,2,26.5
17006,International Journal of Computational Intelligence Systems,2011,32,14.53125
17007,conference on intelligent text processing and computational linguistics,2009,1,0.0
17008,International Journal of Intelligent Systems in Accounting Finance & Management,2014,9,23.11111111111111
17009,Mutation Research-genetic Toxicology and Environmental Mutagenesis,2001,6,16.833333333333332
17010,world of wireless mobile and multimedia networks,2011,8,32.75
17011,visualization for computer security,2007,3,65.66666666666667
17012,International Journal of Mathematics and Mathematical Sciences,2010,13,19.846153846153847
17013,Bulletin of The Polish Academy of Sciences-technical Sciences,2010,1,0.0
17014,Depression and Anxiety,2011,7,8.142857142857142
17015,Computational Linguistics,1984,8,39.5
17016,arXiv: Software Engineering,2005,12,26.0
17017,AAPG Bulletin,1990,1,8.0
17018,ACM Journal on Computing and Cultural Heritage,2016,1,0.0
17019,virtual environments human computer interfaces and measurement systems,2003,6,14.0
17020,Intelligent Decision Technologies,2007,14,16.071428571428573
17021,international symposium on object component service oriented real time distributed computing,2015,14,6.285714285714286
17022,string processing and information retrieval,2006,22,41.77272727272727
17023,international conference on multimedia and expo,2005,30,42.9
17024,IEICE Transactions on Information and Systems,2006,94,25.93617021276596
17025,performance evaluation methodolgies and tools,2012,16,24.4375
17026,workshop on algorithms and models for the web graph,2009,9,36.44444444444444
17027,haifa verification conference,2007,16,20.75
17028,Energy for Sustainable Development,2003,2,0.0
17029,workshop on image analysis for multimedia interactive services,2010,35,30.285714285714285
17030,european conference on object oriented programming,2010,15,61.93333333333333
17031,Nature Physics,2011,1,24.0
17032,Higher-order and Symbolic Computation \/ Lisp and Symbolic Computation,1997,6,29.0
17033,optical network design and modelling,1997,10,11.1
17034,arXiv: Information Theory,2002,1,50.0
17035,Physical Review Letters,2011,8,77.75
17036,formal techniques for networked and distributed systems,2009,11,49.45454545454545
17037,M&som-manufacturing & Service Operations Management,2004,1,74.0
17038,british national conference on databases,2002,19,19.63157894736842
17039,Machine Translation,1999,8,46.0
17040,semantic web applications and tools for life sciences,2012,1,2.0
17041,brazilian symposium on bioinformatics,2010,8,38.625
17042,Chicago Journal of Theoretical Computer Science,2012,2,3.5
17043,arXiv: Mathematical Software,2013,17,16.647058823529413
17044,Information Retrieval,2007,3,103.0
17045,distributed computing in sensor systems,2013,13,12.153846153846153
17046,Journal of the Association for Information Science and Technology,2012,56,45.982142857142854
17047,international workshop/conference on parsing technologies,1995,2,70.5
17048,Journal of Mathematical Physics,2008,1,8.0
17049,research in computational molecular biology,2009,24,42.208333333333336
17050,arXiv: Quantum Physics,1998,8,82.5
17051,Journal of Documentation,2013,24,18.583333333333332
17052,Genetic Programming and Evolvable Machines,2005,3,77.33333333333333
17053,theorem proving in higher order logics,2008,21,51.38095238095238
17054,Computer-aided Civil and Infrastructure Engineering,2011,26,49.38461538461539
17055,Natural Computing,2004,6,29.5
17056,arXiv: Cryptography and Security,2007,26,22.26923076923077
17057,workshop on software and performance,2004,12,47.166666666666664
17058,IEEE Instrumentation & Measurement Magazine,2014,12,5.166666666666667
17059,Numerische Mathematik,2003,26,52.69230769230769
17060,Statistical Methods and Applications,2014,17,15.117647058823529
17061,international conference on computer vision,1988,19,80.15789473684211
17062,International Journal of Hybrid Intelligent Systems,2007,12,33.25
17063,Formal Methods in System Design,2000,2,63.0
17064,sensor mesh and ad hoc communications and networks,2004,7,54.285714285714285
17065,Journal of Artificial Intelligence Research,1999,18,339.22222222222223
17066,Chemical Physics Letters,2008,1,50.0
17067,Networks,2004,19,38.578947368421055
17068,Journal of Computer and System Sciences,2005,7,45.142857142857146
17069,european conference on genetic programming,2006,14,30.928571428571427
17070,IEEE Transactions on Signal Processing,2012,144,45.36805555555556
17071,arXiv: Multiagent Systems,2002,2,25.5
17072,arXiv: Cryptography and Security,2006,40,18.875
17073,great lakes symposium on vlsi,1998,42,29.452380952380953
17074,Communications & Strategies,2011,1,50.0
17075,microelectronics systems education,1998,9,24.333333333333332
17076,Journal of Enterprise Information Management,2014,13,12.0
17077,International Journal of Intelligent Computing and Cybernetics,2015,9,1.3333333333333333
17078,Multimedia Tools and Applications,1997,19,49.73684210526316
17079,The British Journal for the Philosophy of Science,2004,1,0.0
17080,International Journal of Interactive Mobile Technologies (ijim),2008,19,17.0
17081,Information Systems Security,2006,7,15.0
17082,Networks,2007,10,33.0
17083,Applied Ontology,2005,8,208.0
17084,international conference on peer-to-peer computing,2006,1,50.0
17085,biomedical engineering and informatics,2008,6,33.333333333333336
17086,Advances in Computers,2005,10,16.6
17087,intelligent information hiding and multimedia signal processing,2007,73,16.89041095890411
17088,Frontiers in Neuroinformatics,2015,17,34.294117647058826
17089,Numerical Linear Algebra With Applications,2015,22,15.727272727272727
17090,symposium on reliable distributed systems,2002,15,27.466666666666665
17091,Journal of Symbolic Logic,2012,11,20.272727272727273
17092,Numerical Algorithms,2009,10,30.3
17093,international conference on the theory and application of cryptology and information security,2005,12,93.91666666666667
